name	sex	n
Vicktoria	flickor	NA
Vicktoria	pojkar	NA
Vicky	flickor	NA
Vicky	pojkar	NA
Victor	flickor	NA
Victor	pojkar	85
Wictor	flickor	NA
Wictor	pojkar	4
Victoria	flickor	65
Victoria	pojkar	NA
Wictoria	flickor	NA
Wictoria	pojkar	NA
Victory	flickor	NA
Victory	pojkar	NA
Vida	flickor	30
Vida	pojkar	NA
Wida	flickor	NA
Wida	pojkar	NA
Widad	flickor	NA
Widad	pojkar	NA
Vidak	flickor	NA
Vidak	pojkar	2
Vidan	flickor	NA
Vidan	pojkar	NA
Vidar	flickor	NA
Vidar	pojkar	262
Widar	flickor	NA
Widar	pojkar	7
Vidde	flickor	NA
Vidde	pojkar	NA
Vide	flickor	4
Vide	pojkar	157
Wide	flickor	NA
Wide	pojkar	3
Vidia	flickor	NA
Vidia	pojkar	NA
Widia	flickor	NA
Widia	pojkar	NA
Vidyut	flickor	NA
Vidyut	pojkar	2
Vienna	flickor	11
Vienna	pojkar	NA
Wienna	flickor	NA
Wienna	pojkar	NA
Vigan	flickor	NA
Vigan	pojkar	NA
Vigdis	flickor	2
Vigdis	pojkar	NA
Vigg	flickor	NA
Vigg	pojkar	NA
Vigga	flickor	NA
Vigga	pojkar	NA
Vigge	flickor	NA
Vigge	pojkar	4
Wigge	flickor	NA
Wigge	pojkar	NA
Viggen	flickor	NA
Viggen	pojkar	NA
Viggo	flickor	NA
Viggo	pojkar	277
Wiggo	flickor	NA
Wiggo	pojkar	31
Vigo	flickor	NA
Vigo	pojkar	2
Vigor	flickor	NA
Vigor	pojkar	2
Wigor	flickor	NA
Wigor	pojkar	NA
Vihaan	flickor	NA
Vihaan	pojkar	2
Vihan	flickor	NA
Vihan	pojkar	NA
Viivi	flickor	NA
Viivi	pojkar	NA
Viking	flickor	NA
Viking	pojkar	13
Wiking	flickor	NA
Wiking	pojkar	2
Vikram	flickor	NA
Vikram	pojkar	NA
Viktor	flickor	NA
Viktor	pojkar	114
Wiktor	flickor	NA
Wiktor	pojkar	6
Viktoria	flickor	29
Viktoria	pojkar	NA
Wiktoria	flickor	5
Wiktoria	pojkar	NA
Viktorija	flickor	NA
Viktorija	pojkar	NA
Vilas	flickor	NA
Vilas	pojkar	NA
Wilbert	flickor	NA
Wilbert	pojkar	NA
Wilbur	flickor	NA
Wilbur	pojkar	NA
Vild	flickor	NA
Vild	pojkar	NA
Vilda	flickor	62
Vilda	pojkar	NA
Wilda	flickor	79
Wilda	pojkar	NA
Wildah	flickor	NA
Wildah	pojkar	NA
Vildan	flickor	NA
Vildan	pojkar	NA
Wildan	flickor	NA
Wildan	pojkar	NA
Vilde	flickor	8
Vilde	pojkar	13
Wilde	flickor	3
Wilde	pojkar	12
Vilder	flickor	NA
Vilder	pojkar	NA
Wilder	flickor	NA
Wilder	pojkar	NA
Wilding	flickor	NA
Wilding	pojkar	NA
Vile	flickor	NA
Vile	pojkar	11
Wile	flickor	NA
Wile	pojkar	NA
Wilex	flickor	NA
Wilex	pojkar	NA
Vilfred	flickor	NA
Vilfred	pojkar	5
Wilfred	flickor	NA
Wilfred	pojkar	9
Vilgot	flickor	NA
Vilgot	pojkar	134
Wilgot	flickor	NA
Wilgot	pojkar	25
Vilgoth	flickor	NA
Vilgoth	pojkar	NA
Wilgott	flickor	NA
Wilgott	pojkar	NA
Vilhelm	flickor	NA
Vilhelm	pojkar	74
Wilhelm	flickor	NA
Wilhelm	pojkar	107
Vilhelmina	flickor	10
Vilhelmina	pojkar	NA
Wilhelmina	flickor	3
Wilhelmina	pojkar	NA
Wilhelmine	flickor	NA
Wilhelmine	pojkar	NA
Vilia	flickor	NA
Vilia	pojkar	NA
Viliam	flickor	NA
Viliam	pojkar	NA
Wiliam	flickor	NA
Wiliam	pojkar	NA
Vilja	flickor	36
Vilja	pojkar	NA
Wilja	flickor	17
Wilja	pojkar	NA
Viljah	flickor	NA
Viljah	pojkar	NA
Wiljah	flickor	NA
Wiljah	pojkar	NA
Viljam	flickor	NA
Viljam	pojkar	NA
Wiljam	flickor	NA
Wiljam	pojkar	NA
Viljar	flickor	NA
Viljar	pojkar	10
Wiljar	flickor	NA
Wiljar	pojkar	NA
Vilje	flickor	NA
Vilje	pojkar	2
Viljo	flickor	NA
Viljo	pojkar	NA
Vill	flickor	NA
Vill	pojkar	NA
Will	flickor	NA
Will	pojkar	NA
Willa	flickor	NA
Willa	pojkar	NA
Villads	flickor	NA
Villads	pojkar	NA
Willard	flickor	NA
Willard	pojkar	NA
Villas	flickor	NA
Villas	pojkar	NA
Ville	flickor	NA
Ville	pojkar	65
Wille	flickor	NA
Wille	pojkar	42
Villem	flickor	NA
Villem	pojkar	NA
Willem	flickor	NA
Willem	pojkar	3
Villemo	flickor	15
Villemo	pojkar	NA
Willemo	flickor	NA
Willemo	pojkar	NA
Willeon	flickor	NA
Willeon	pojkar	2
Willfred	flickor	NA
Willfred	pojkar	NA
Villgot	flickor	NA
Villgot	pojkar	NA
Willgot	flickor	NA
Willgot	pojkar	NA
Villgott	flickor	NA
Villgott	pojkar	NA
Willgott	flickor	NA
Willgott	pojkar	NA
Villhelm	flickor	NA
Villhelm	pojkar	NA
Willhelm	flickor	NA
Willhelm	pojkar	2
Villiam	flickor	NA
Villiam	pojkar	10
William	flickor	NA
William	pojkar	714
William Alexandru	flickor	NA
William Alexandru	pojkar	2
Villian	flickor	NA
Villian	pojkar	NA
Willian	flickor	NA
Willian	pojkar	3
Willie	flickor	NA
Willie	pojkar	2
Williham	flickor	NA
Williham	pojkar	NA
Villiot	flickor	NA
Villiot	pojkar	NA
Williot	flickor	NA
Williot	pojkar	4
Willjam	flickor	NA
Willjam	pojkar	NA
Willma	flickor	NA
Willma	pojkar	NA
Willmer	flickor	NA
Willmer	pojkar	2
Villner	flickor	NA
Villner	pojkar	NA
Willow	flickor	8
Willow	pojkar	NA
Villum	flickor	NA
Villum	pojkar	NA
Villy	flickor	NA
Villy	pojkar	NA
Willy	flickor	NA
Willy	pojkar	5
Vilma	flickor	139
Vilma	pojkar	NA
Wilma	flickor	444
Wilma	pojkar	NA
Vilma Lo	flickor	NA
Vilma Lo	pojkar	NA
Vilmar	flickor	NA
Vilmar	pojkar	2
Wilmar	flickor	NA
Wilmar	pojkar	NA
Vilme	flickor	NA
Vilme	pojkar	3
Wilme	flickor	NA
Wilme	pojkar	NA
Vilmer	flickor	NA
Vilmer	pojkar	63
Wilmer	flickor	NA
Wilmer	pojkar	104
Wilmina	flickor	NA
Wilmina	pojkar	NA
Vilna	flickor	NA
Vilna	pojkar	NA
Wilna	flickor	NA
Wilna	pojkar	NA
Vilner	flickor	NA
Vilner	pojkar	NA
Wilsan	flickor	NA
Wilsan	pojkar	NA
Vilson	flickor	NA
Vilson	pojkar	NA
Wilson	flickor	NA
Wilson	pojkar	NA
Vilte	flickor	NA
Vilte	pojkar	NA
Vilton	flickor	NA
Vilton	pojkar	12
Wilton	flickor	NA
Wilton	pojkar	55
Vilya	flickor	2
Vilya	pojkar	NA
Wilya	flickor	NA
Wilya	pojkar	NA
Wim	flickor	NA
Wim	pojkar	NA
Vimar	flickor	NA
Vimar	pojkar	NA
Wimar	flickor	NA
Wimar	pojkar	NA
Vimme	flickor	NA
Vimme	pojkar	NA
Vina	flickor	NA
Vina	pojkar	NA
Vinas	flickor	NA
Vinas	pojkar	NA
Vince	flickor	NA
Vince	pojkar	119
Wince	flickor	NA
Wince	pojkar	5
Vincen	flickor	NA
Vincen	pojkar	NA
Vincent	flickor	NA
Vincent	pojkar	370
Wincent	flickor	NA
Wincent	pojkar	26
Vincenth	flickor	NA
Vincenth	pojkar	NA
Wincenth	flickor	NA
Wincenth	pojkar	2
Vincenzo	flickor	NA
Vincenzo	pojkar	2
Vinda	flickor	2
Vinda	pojkar	NA
Vindar	flickor	NA
Vindar	pojkar	NA
Vindla	flickor	NA
Vindla	pojkar	NA
Vindra	flickor	NA
Vindra	pojkar	NA
Vinga	flickor	2
Vinga	pojkar	NA
Winga	flickor	NA
Winga	pojkar	NA
Vinh	flickor	NA
Vinh	pojkar	NA
Vinicius	flickor	NA
Vinicius	pojkar	NA
Winifred	flickor	2
Winifred	pojkar	NA
Vinja	flickor	NA
Vinja	pojkar	NA
Winn	flickor	NA
Winn	pojkar	NA
Vinna	flickor	NA
Vinna	pojkar	NA
Winna	flickor	NA
Winna	pojkar	NA
Vinnie	flickor	2
Vinnie	pojkar	3
Winnie	flickor	5
Winnie	pojkar	NA
Vinns	flickor	NA
Vinns	pojkar	2
Vinny	flickor	NA
Vinny	pojkar	NA
Winona	flickor	NA
Winona	pojkar	NA
Vinston	flickor	NA
Vinston	pojkar	4
Winston	flickor	NA
Winston	pojkar	40
Winta	flickor	NA
Winta	pojkar	NA
Wintana	flickor	NA
Wintana	pojkar	NA
Vinter	flickor	2
Vinter	pojkar	2
Winter	flickor	2
Winter	pojkar	7
Vinton	flickor	NA
Vinton	pojkar	NA
Winton	flickor	NA
Winton	pojkar	NA
Vintra	flickor	2
Vintra	pojkar	NA
Wintra	flickor	2
Wintra	pojkar	NA
Vinzent	flickor	NA
Vinzent	pojkar	NA
Winzent	flickor	NA
Winzent	pojkar	NA
Viola	flickor	101
Viola	pojkar	NA
Wiola	flickor	4
Wiola	pojkar	NA
Violet	flickor	2
Violet	pojkar	NA
Violeta	flickor	NA
Violeta	pojkar	NA
Violetta	flickor	2
Violetta	pojkar	NA
Violette	flickor	NA
Violette	pojkar	NA
Viona	flickor	NA
Viona	pojkar	NA
Vir	flickor	NA
Vir	pojkar	NA
Vira	flickor	18
Vira	pojkar	NA
Wira	flickor	NA
Wira	pojkar	NA
Viraj	flickor	NA
Viraj	pojkar	NA
Virat	flickor	NA
Virat	pojkar	NA
Vire	flickor	NA
Vire	pojkar	NA
Virgil	flickor	NA
Virgil	pojkar	NA
Virginia	flickor	NA
Virginia	pojkar	NA
Virve	flickor	2
Virve	pojkar	NA
Virvla	flickor	NA
Virvla	pojkar	NA
Visa	flickor	NA
Visa	pojkar	NA
Wisam	flickor	NA
Wisam	pojkar	7
Wisdom	flickor	NA
Wisdom	pojkar	NA
Wissam	flickor	NA
Wissam	pojkar	6
Vita	flickor	2
Vita	pojkar	NA
Vito	flickor	NA
Vito	pojkar	3
Witold	flickor	NA
Witold	pojkar	NA
Vittra	flickor	NA
Vittra	pojkar	NA
Vitus	flickor	NA
Vitus	pojkar	NA
Viva	flickor	5
Viva	pojkar	NA
Vivaan	flickor	NA
Vivaan	pojkar	3
Vivan	flickor	2
Vivan	pojkar	NA
Viveca	flickor	NA
Viveca	pojkar	NA
Viveka	flickor	NA
Viveka	pojkar	NA
Vivi	flickor	12
Vivi	pojkar	NA
Vivia	flickor	NA
Vivia	pojkar	NA
Vivian	flickor	4
Vivian	pojkar	NA
Viviana	flickor	NA
Viviana	pojkar	NA
Viviann	flickor	NA
Viviann	pojkar	NA
Vivianne	flickor	9
Vivianne	pojkar	NA
Vivien	flickor	2
Vivien	pojkar	NA
Vivienne	flickor	4
Vivienne	pojkar	NA
Viyaan	flickor	NA
Viyaan	pojkar	2
Viyan	flickor	2
Viyan	pojkar	2
Viyana	flickor	3
Viyana	pojkar	NA
Vjollca	flickor	NA
Vjollca	pojkar	NA
Vjosa	flickor	NA
Vjosa	pojkar	NA
Vlad	flickor	NA
Vlad	pojkar	2
Vladimir	flickor	NA
Vladimir	pojkar	NA
Vladislav	flickor	NA
Vladislav	pojkar	NA
Vlera	flickor	NA
Vlera	pojkar	NA
Wojciech	flickor	NA
Wojciech	pojkar	NA
Wolf	flickor	NA
Wolf	pojkar	NA
Wolfgang	flickor	NA
Wolfgang	pojkar	2
Volkan	flickor	NA
Volkan	pojkar	NA
Volmar	flickor	NA
Volmar	pojkar	NA
Von	flickor	NA
Von	pojkar	NA
Vuk	flickor	NA
Vuk	pojkar	4
Vukan	flickor	NA
Vukan	pojkar	NA
Vy	flickor	2
Vy	pojkar	NA
Wyatt	flickor	NA
Wyatt	pojkar	NA
Wynja	flickor	2
Wynja	pojkar	NA
Vytautas	flickor	NA
Vytautas	pojkar	NA
Vytis	flickor	NA
Vytis	pojkar	2
Våge	flickor	NA
Våge	pojkar	3
Wåge	flickor	NA
Wåge	pojkar	NA
Xamse	flickor	NA
Xamse	pojkar	NA
Xander	flickor	NA
Xander	pojkar	9
Xaver	flickor	NA
Xaver	pojkar	NA
Xavi	flickor	NA
Xavi	pojkar	NA
Xavier	flickor	NA
Xavier	pojkar	3
Xena	flickor	NA
Xena	pojkar	NA
Xenia	flickor	NA
Xenia	pojkar	NA
Xerxes	flickor	NA
Xerxes	pojkar	NA
Xhemile	flickor	NA
Xhemile	pojkar	NA
Xi	flickor	NA
Xi	pojkar	NA
Xinyang	flickor	NA
Xinyang	pojkar	NA
Xinyu	flickor	2
Xinyu	pojkar	NA
Ya	flickor	NA
Ya	pojkar	NA
Ya Awa	flickor	NA
Ya Awa	pojkar	NA
Yaara	flickor	NA
Yaara	pojkar	NA
Yaasir	flickor	NA
Yaasir	pojkar	NA
Yacin	flickor	NA
Yacin	pojkar	2
Yacine	flickor	NA
Yacine	pojkar	2
Yackub	flickor	NA
Yackub	pojkar	NA
Yacob	flickor	NA
Yacob	pojkar	5
Yacoub	flickor	NA
Yacoub	pojkar	5
Yacqub	flickor	NA
Yacqub	pojkar	NA
Yacquub	flickor	NA
Yacquub	pojkar	2
Yad	flickor	NA
Yad	pojkar	3
Yadel	flickor	NA
Yadel	pojkar	2
Yadgar	flickor	NA
Yadgar	pojkar	NA
Yadiel	flickor	NA
Yadiel	pojkar	7
Yaduel	flickor	NA
Yaduel	pojkar	2
Yael	flickor	2
Yael	pojkar	NA
Yafa	flickor	2
Yafa	pojkar	NA
Yafet	flickor	NA
Yafet	pojkar	5
Yafiet	flickor	NA
Yafiet	pojkar	NA
Yagiz	flickor	NA
Yagiz	pojkar	NA
Yagmur	flickor	NA
Yagmur	pojkar	NA
Yahaya	flickor	NA
Yahaya	pojkar	NA
Yahia	flickor	NA
Yahia	pojkar	9
Yahya	flickor	NA
Yahya	pojkar	28
Yahye	flickor	NA
Yahye	pojkar	5
Yakem	flickor	NA
Yakem	pojkar	2
Yakin	flickor	2
Yakin	pojkar	NA
Yakob	flickor	NA
Yakob	pojkar	10
Yakov	flickor	NA
Yakov	pojkar	NA
Yakub	flickor	NA
Yakub	pojkar	3
Yakup	flickor	NA
Yakup	pojkar	3
Yalda	flickor	2
Yalda	pojkar	NA
Yalina	flickor	2
Yalina	pojkar	NA
Yaman	flickor	NA
Yaman	pojkar	11
Yamen	flickor	NA
Yamen	pojkar	10
Yamila	flickor	NA
Yamila	pojkar	NA
Yamin	flickor	NA
Yamin	pojkar	NA
Yamina	flickor	3
Yamina	pojkar	NA
Yaminah	flickor	NA
Yaminah	pojkar	NA
Yana	flickor	2
Yana	pojkar	NA
Yanal	flickor	NA
Yanal	pojkar	2
Yandel	flickor	NA
Yandel	pojkar	NA
Yanet	flickor	NA
Yanet	pojkar	NA
Yanis	flickor	NA
Yanis	pojkar	4
Yankuba	flickor	NA
Yankuba	pojkar	NA
Yann	flickor	NA
Yann	pojkar	NA
Yannick	flickor	NA
Yannick	pojkar	NA
Yaqob	flickor	NA
Yaqob	pojkar	2
Yaqoub	flickor	NA
Yaqoub	pojkar	NA
Yaqub	flickor	NA
Yaqub	pojkar	5
Yar	flickor	NA
Yar	pojkar	NA
Yara	flickor	25
Yara	pojkar	NA
Yaran	flickor	NA
Yaran	pojkar	NA
Yared	flickor	NA
Yared	pojkar	4
Yaren	flickor	3
Yaren	pojkar	NA
Yarin	flickor	NA
Yarin	pojkar	NA
Yarsan	flickor	NA
Yarsan	pojkar	NA
Yas	flickor	NA
Yas	pojkar	NA
Yasamin	flickor	NA
Yasamin	pojkar	NA
Yasar	flickor	NA
Yasar	pojkar	NA
Yaseen	flickor	NA
Yaseen	pojkar	2
Yasemin	flickor	NA
Yasemin	pojkar	NA
Yasemine	flickor	NA
Yasemine	pojkar	NA
Yaser	flickor	NA
Yaser	pojkar	4
Yash	flickor	NA
Yash	pojkar	NA
Yasiin	flickor	NA
Yasiin	pojkar	NA
Yasimin	flickor	NA
Yasimin	pojkar	NA
Yasin	flickor	NA
Yasin	pojkar	43
Yasina	flickor	2
Yasina	pojkar	NA
Yasir	flickor	NA
Yasir	pojkar	7
Yasma	flickor	4
Yasma	pojkar	NA
Yasmeen	flickor	NA
Yasmeen	pojkar	NA
Yasmiin	flickor	NA
Yasmiin	pojkar	NA
Yasmin	flickor	36
Yasmin	pojkar	NA
Yasmina	flickor	5
Yasmina	pojkar	NA
Yasmine	flickor	14
Yasmine	pojkar	NA
Yasna	flickor	6
Yasna	pojkar	NA
Yassen	flickor	NA
Yassen	pojkar	2
Yasser	flickor	NA
Yasser	pojkar	6
Yassin	flickor	NA
Yassin	pojkar	8
Yassine	flickor	NA
Yassine	pojkar	NA
Yassir	flickor	NA
Yassir	pojkar	NA
Yassmin	flickor	NA
Yassmin	pojkar	NA
Yassmine	flickor	NA
Yassmine	pojkar	NA
Yavuz	flickor	NA
Yavuz	pojkar	NA
Yaxya	flickor	NA
Yaxya	pojkar	NA
Yaxye	flickor	NA
Yaxye	pojkar	NA
Yazan	flickor	NA
Yazan	pojkar	19
Yazdan	flickor	NA
Yazdan	pojkar	NA
Yazeed	flickor	NA
Yazeed	pojkar	NA
Yazen	flickor	NA
Yazen	pojkar	NA
Yazid	flickor	NA
Yazid	pojkar	NA
Yazmina	flickor	NA
Yazmina	pojkar	NA
Yazmine	flickor	NA
Yazmine	pojkar	NA
Yazn	flickor	NA
Yazn	pojkar	3
Yeab	flickor	NA
Yeab	pojkar	NA
Yedidya	flickor	NA
Yedidya	pojkar	NA
Yehia	flickor	NA
Yehia	pojkar	2
Yehya	flickor	NA
Yehya	pojkar	NA
Yekta	flickor	NA
Yekta	pojkar	NA
Yemariam	flickor	3
Yemariam	pojkar	NA
Yeshua	flickor	NA
Yeshua	pojkar	2
Yesmin	flickor	NA
Yesmin	pojkar	NA
Yesugen	flickor	NA
Yesugen	pojkar	NA
Yesui	flickor	NA
Yesui	pojkar	NA
Yezen	flickor	NA
Yezen	pojkar	2
Yi	flickor	NA
Yi	pojkar	NA
Yifei	flickor	NA
Yifei	pojkar	NA
Yigit	flickor	NA
Yigit	pojkar	NA
Yilmaz	flickor	NA
Yilmaz	pojkar	NA
Yiming	flickor	NA
Yiming	pojkar	NA
Yining	flickor	NA
Yining	pojkar	NA
Ylber	flickor	NA
Ylber	pojkar	NA
Ylfa	flickor	NA
Ylfa	pojkar	NA
Yll	flickor	NA
Yll	pojkar	NA
Ylli	flickor	NA
Ylli	pojkar	NA
Yllka	flickor	NA
Yllka	pojkar	NA
Ylva	flickor	51
Ylva	pojkar	NA
Ylwa	flickor	NA
Ylwa	pojkar	NA
Ylvali	flickor	NA
Ylvali	pojkar	NA
Ylva-Li	flickor	6
Ylva-Li	pojkar	NA
Yman	flickor	NA
Yman	pojkar	NA
Ymer	flickor	NA
Ymer	pojkar	6
Yngve	flickor	NA
Yngve	pojkar	4
Ynwa	flickor	3
Ynwa	pojkar	NA
Yoab	flickor	NA
Yoab	pojkar	2
Yoanna	flickor	NA
Yoanna	pojkar	NA
Yoas	flickor	NA
Yoas	pojkar	4
Yobel	flickor	NA
Yobel	pojkar	NA
Yodahe	flickor	NA
Yodahe	pojkar	NA
Yoel	flickor	NA
Yoel	pojkar	8
Yohan	flickor	NA
Yohan	pojkar	2
Yohana	flickor	NA
Yohana	pojkar	NA
Yohanes	flickor	NA
Yohanes	pojkar	NA
Yohanna	flickor	NA
Yohanna	pojkar	NA
Yohannes	flickor	NA
Yohannes	pojkar	2
Yolanda	flickor	2
Yolanda	pojkar	NA
Yoliana	flickor	NA
Yoliana	pojkar	NA
Yoline	flickor	NA
Yoline	pojkar	NA
Yomna	flickor	NA
Yomna	pojkar	NA
Yona	flickor	3
Yona	pojkar	NA
Yonah	flickor	NA
Yonah	pojkar	NA
Yonas	flickor	NA
Yonas	pojkar	NA
Yonatan	flickor	NA
Yonatan	pojkar	9
Yonathan	flickor	NA
Yonathan	pojkar	NA
Yones	flickor	NA
Yones	pojkar	NA
Yonis	flickor	NA
Yonis	pojkar	8
Yonus	flickor	NA
Yonus	pojkar	NA
Yoonis	flickor	NA
Yoonis	pojkar	NA
Yorkabel	flickor	5
Yorkabel	pojkar	NA
Yorsalem	flickor	3
Yorsalem	pojkar	NA
Yorusalem	flickor	2
Yorusalem	pojkar	NA
Yosan	flickor	4
Yosan	pojkar	NA
Yosef	flickor	NA
Yosef	pojkar	24
Yosefin	flickor	NA
Yosefin	pojkar	NA
Yoseph	flickor	NA
Yoseph	pojkar	NA
Yoshi	flickor	NA
Yoshi	pojkar	NA
Yosias	flickor	NA
Yosias	pojkar	4
Yosief	flickor	NA
Yosief	pojkar	4
Yosif	flickor	NA
Yosif	pojkar	2
Yosr	flickor	NA
Yosr	pojkar	NA
Yosra	flickor	NA
Yosra	pojkar	NA
Yossef	flickor	NA
Yossef	pojkar	NA
Yostina	flickor	9
Yostina	pojkar	NA
Yosuf	flickor	NA
Yosuf	pojkar	NA
Yosur	flickor	NA
Yosur	pojkar	NA
Yosyas	flickor	NA
Yosyas	pojkar	NA
Yotam	flickor	NA
Yotam	pojkar	NA
Youcef	flickor	NA
Youcef	pojkar	NA
Youel	flickor	NA
Youel	pojkar	NA
Youline	flickor	NA
Youline	pojkar	NA
Youn	flickor	NA
Youn	pojkar	NA
Younas	flickor	NA
Younas	pojkar	3
Younes	flickor	NA
Younes	pojkar	36
Youness	flickor	NA
Youness	pojkar	NA
Younis	flickor	NA
Younis	pojkar	9
Younus	flickor	NA
Younus	pojkar	2
Yousaf	flickor	NA
Yousaf	pojkar	2
Yousef	flickor	NA
Yousef	pojkar	69
Yousif	flickor	NA
Yousif	pojkar	7
Yousof	flickor	NA
Yousof	pojkar	7
Yousra	flickor	NA
Yousra	pojkar	NA
Youssef	flickor	NA
Youssef	pojkar	25
Youssra	flickor	NA
Youssra	pojkar	NA
Youssuf	flickor	NA
Youssuf	pojkar	NA
Yousuf	flickor	NA
Yousuf	pojkar	7
Youyou	flickor	NA
Youyou	pojkar	NA
Yra	flickor	NA
Yra	pojkar	NA
Yrja	flickor	NA
Yrja	pojkar	NA
Yrla	flickor	NA
Yrla	pojkar	NA
Yrsa	flickor	3
Yrsa	pojkar	NA
Yu	flickor	NA
Yu	pojkar	NA
Yue	flickor	2
Yue	pojkar	NA
Yuel	flickor	NA
Yuel	pojkar	3
Yuexi	flickor	NA
Yuexi	pojkar	NA
Yuki	flickor	NA
Yuki	pojkar	NA
Yulia	flickor	NA
Yulia	pojkar	NA
Yuliana	flickor	NA
Yuliana	pojkar	NA
Yumna	flickor	2
Yumna	pojkar	NA
Yuna	flickor	6
Yuna	pojkar	NA
Yunas	flickor	NA
Yunas	pojkar	NA
Yunes	flickor	NA
Yunes	pojkar	NA
Yuni	flickor	NA
Yuni	pojkar	NA
Yunis	flickor	NA
Yunis	pojkar	NA
Yunus	flickor	NA
Yunus	pojkar	6
Yunus Emre	flickor	NA
Yunus Emre	pojkar	NA
Yunus-Emre	flickor	NA
Yunus-Emre	pojkar	NA
Yuosef	flickor	NA
Yuosef	pojkar	NA
Yuosif	flickor	NA
Yuosif	pojkar	NA
Yusef	flickor	NA
Yusef	pojkar	8
Yusif	flickor	NA
Yusif	pojkar	NA
Yusof	flickor	NA
Yusof	pojkar	3
Yusra	flickor	26
Yusra	pojkar	NA
Yussef	flickor	NA
Yussef	pojkar	NA
Yussra	flickor	NA
Yussra	pojkar	NA
Yussuf	flickor	NA
Yussuf	pojkar	NA
Yusuf	flickor	NA
Yusuf	pojkar	50
Yuto	flickor	NA
Yuto	pojkar	NA
Yutong	flickor	2
Yutong	pojkar	NA
Yuunis	flickor	NA
Yuunis	pojkar	NA
Yuusuf	flickor	NA
Yuusuf	pojkar	NA
Yuvaan	flickor	NA
Yuvaan	pojkar	3
Yuvan	flickor	NA
Yuvan	pojkar	NA
Yuvin	flickor	NA
Yuvin	pojkar	2
Yves	flickor	NA
Yves	pojkar	2
Yvette	flickor	NA
Yvette	pojkar	NA
Yvonne	flickor	NA
Yvonne	pojkar	NA
Yüsra	flickor	NA
Yüsra	pojkar	NA
Zaara	flickor	NA
Zaara	pojkar	NA
Zaba	flickor	NA
Zaba	pojkar	NA
Zabina	flickor	NA
Zabina	pojkar	NA
Zac	flickor	NA
Zac	pojkar	12
Zacaria	flickor	NA
Zacaria	pojkar	NA
Zacarias	flickor	NA
Zacarias	pojkar	NA
Zach	flickor	NA
Zach	pojkar	2
Zacharia	flickor	NA
Zacharia	pojkar	NA
Zachariah	flickor	NA
Zachariah	pojkar	NA
Zacharias	flickor	NA
Zacharias	pojkar	29
Zachariaz	flickor	NA
Zachariaz	pojkar	NA
Zachary	flickor	NA
Zachary	pojkar	2
Zack	flickor	NA
Zack	pojkar	33
Zackaria	flickor	NA
Zackaria	pojkar	6
Zackariah	flickor	NA
Zackariah	pojkar	2
Zackarias	flickor	NA
Zackarias	pojkar	29
Zackariaz	flickor	NA
Zackariaz	pojkar	NA
Zackarya	flickor	NA
Zackarya	pojkar	NA
Zacke	flickor	NA
Zacke	pojkar	2
Zafir	flickor	NA
Zafir	pojkar	NA
Zafira	flickor	4
Zafira	pojkar	NA
Zafirah	flickor	2
Zafirah	pojkar	NA
Zaga	flickor	4
Zaga	pojkar	NA
Zagros	flickor	NA
Zagros	pojkar	NA
Zahed	flickor	NA
Zahed	pojkar	NA
Zahid	flickor	NA
Zahid	pojkar	NA
Zahida	flickor	NA
Zahida	pojkar	NA
Zahide	flickor	NA
Zahide	pojkar	NA
Zahir	flickor	NA
Zahir	pojkar	NA
Zahra	flickor	18
Zahra	pojkar	NA
Zahraa	flickor	5
Zahraa	pojkar	NA
Zaid	flickor	NA
Zaid	pojkar	20
Zaim	flickor	NA
Zaim	pojkar	2
Zain	flickor	NA
Zain	pojkar	49
Zain Alabdin	flickor	NA
Zain Alabdin	pojkar	NA
Zaina	flickor	3
Zaina	pojkar	NA
Zainab	flickor	22
Zainab	pojkar	NA
Zainaldin	flickor	NA
Zainaldin	pojkar	NA
Zainb	flickor	NA
Zainb	pojkar	NA
Zaineb	flickor	NA
Zaineb	pojkar	NA
Zaion	flickor	NA
Zaion	pojkar	NA
Zak	flickor	NA
Zak	pojkar	NA
Zakaria	flickor	NA
Zakaria	pojkar	43
Zakarias	flickor	NA
Zakarias	pojkar	11
Zakariaz	flickor	NA
Zakariaz	pojkar	NA
Zakarie	flickor	NA
Zakarie	pojkar	NA
Zakariya	flickor	NA
Zakariya	pojkar	10
Zakariye	flickor	NA
Zakariye	pojkar	2
Zakariyya	flickor	NA
Zakariyya	pojkar	NA
Zakeria	flickor	NA
Zakeria	pojkar	NA
Zaki	flickor	NA
Zaki	pojkar	2
Zakia	flickor	3
Zakia	pojkar	NA
Zakir	flickor	NA
Zakir	pojkar	NA
Zakiya	flickor	NA
Zakiya	pojkar	NA
Zakk	flickor	NA
Zakk	pojkar	NA
Zakris	flickor	NA
Zakris	pojkar	NA
Zala	flickor	NA
Zala	pojkar	NA
Zalina	flickor	NA
Zalina	pojkar	NA
Zally	flickor	2
Zally	pojkar	NA
Zam	flickor	NA
Zam	pojkar	NA
Zamir	flickor	NA
Zamir	pojkar	NA
Zamira	flickor	NA
Zamira	pojkar	NA
Zammy	flickor	NA
Zammy	pojkar	NA
Zamo	flickor	NA
Zamo	pojkar	NA
Zamuel	flickor	NA
Zamuel	pojkar	NA
Zamzam	flickor	NA
Zamzam	pojkar	NA
Zana	flickor	3
Zana	pojkar	NA
Zander	flickor	NA
Zander	pojkar	11
Zandor	flickor	NA
Zandor	pojkar	NA
